x,y,HEATING_DEGREE_DAYS,NORMAL_SNOWFALL,LOCAL_YEAR,LOCAL_MONTH,MIN_TEMPERATURE,ID,DAYS_WITH_VALID_PRECIP,MEAN_TEMPERATURE,NORMAL_PRECIPITATION,DAYS_WITH_VALID_MAX_TEMP,COOLING_DEGREE_DAYS,DAYS_WITH_VALID_SNOWFALL,LONGITUDE,DAYS_WITH_PRECIP_GE_1MM,LOCAL_DATE,NORMAL_SUNSHINE,LATITUDE,SNOW_ON_GROUND_LAST_DAY,PROVINCE_CODE,BRIGHT_SUNSHINE,NORMAL_MEAN_TEMPERATURE,LAST_UPDATED,ENG_PROVINCE_NAME,TOTAL_PRECIPITATION,DAYS_WITH_VALID_SUNSHINE,FRE_PROVINCE_NAME,CLIMATE_IDENTIFIER,DAYS_WITH_VALID_MEAN_TEMP,STATION_NAME,TOTAL_SNOWFALL,DAYS_WITH_VALID_MIN_TEMP,MAX_TEMPERATURE
-55.38333333333333,51.88333333333333,497.3,,1936,10,-6.1,6771.1936.10,31,1.9580645161290322,,31,0,31,-55.383,14,1936-10,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,72.8,,TERRE-NEUVE,8500500,31,BELLE ISLE,12.7,31,10
-55.38333333333333,51.88333333333333,647.2,,1936,11,-15,6771.1936.11,30,-3.5733333333333333,,30,0,30,-55.383,12,1936-11,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,64.2,,TERRE-NEUVE,8500500,30,BELLE ISLE,24.3,30,5.6
-55.38333333333333,51.88333333333333,815.2,,1936,12,-21.1,6771.1936.12,31,-8.296774193548387,,31,0,31,-55.383,16,1936-12,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,94.9,,TERRE-NEUVE,8500500,31,BELLE ISLE,82.6,31,2.2
-55.38333333333333,51.88333333333333,1037.5,,1937,1,-30,6771.1937.1,31,-15.46774193548387,,31,0,31,-55.383,12,1937-01,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,28.3,,TERRE-NEUVE,8500500,31,BELLE ISLE,28.3,31,1.1
-55.38333333333333,51.88333333333333,767.6,,1937,2,-23.3,6771.1937.2,28,-9.414285714285715,,28,0,28,-55.383,8,1937-02,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,50.1,,TERRE-NEUVE,8500500,28,BELLE ISLE,34.9,28,1.1
-55.38333333333333,51.88333333333333,718,,1937,3,-15,6771.1937.3,31,-5.161290322580645,,31,0,31,-55.383,8,1937-03,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,49.6,,TERRE-NEUVE,8500500,31,BELLE ISLE,33.4,31,0.6
-55.38333333333333,51.88333333333333,632.9,,1937,4,-13.3,6771.1937.4,30,-3.0966666666666667,,30,0,30,-55.383,2,1937-04,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,14.6,,TERRE-NEUVE,8500500,30,BELLE ISLE,1.9,30,3.3
-55.38333333333333,51.88333333333333,504.3,,1937,5,-7.2,6771.1937.5,31,1.732258064516129,,31,0,31,-55.383,11,1937-05,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,98.5,,TERRE-NEUVE,8500500,31,BELLE ISLE,0,31,8.9
-55.38333333333333,51.88333333333333,327.9,,1937,6,0,6771.1937.6,30,7.07,,30,0,30,-55.383,14,1937-06,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,65.9,,TERRE-NEUVE,8500500,30,BELLE ISLE,0,30,18.3
-55.38333333333333,51.88333333333333,252.7,,1937,7,3.3,6771.1937.7,31,9.848387096774193,,31,0,31,-55.383,7,1937-07,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,25.7,,TERRE-NEUVE,8500500,31,BELLE ISLE,0,31,18.9
-55.38333333333333,51.88333333333333,206.7,,1937,8,3.3,6771.1937.8,31,11.332258064516129,,31,0,31,-55.383,8,1937-08,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,44.9,,TERRE-NEUVE,8500500,31,BELLE ISLE,0,31,21.1
-55.38333333333333,51.88333333333333,268.3,,1937,9,-2.2,6771.1937.9,30,9.056666666666667,,30,0,30,-55.383,11,1937-09,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,105.9,,TERRE-NEUVE,8500500,30,BELLE ISLE,0,30,17.8
-55.38333333333333,51.88333333333333,456,,1937,10,-6.1,6771.1937.10,31,3.2903225806451615,,31,0,31,-55.383,12,1937-10,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,49.2,,TERRE-NEUVE,8500500,31,BELLE ISLE,14.9,31,11.1
-55.38333333333333,51.88333333333333,566.3,,1937,11,-8.9,6771.1937.11,30,-0.8766666666666667,,30,0,30,-55.383,10,1937-11,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,91.1,,TERRE-NEUVE,8500500,30,BELLE ISLE,3.3,30,5
-55.38333333333333,51.88333333333333,723.2,,1937,12,-22.2,6771.1937.12,31,-5.329032258064516,,31,0,31,-55.383,15,1937-12,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,92,,TERRE-NEUVE,8500500,31,BELLE ISLE,52.6,31,2.8
-55.38333333333333,51.88333333333333,874.6,,1938,1,-31.1,6771.1938.1,31,-10.212903225806452,,31,0,31,-55.383,2,1938-01,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,12.1,,TERRE-NEUVE,8500500,31,BELLE ISLE,12.1,31,1.7
-55.38333333333333,51.88333333333333,926.2,,1938,2,-28.9,6771.1938.2,28,-15.07857142857143,,28,0,28,-55.383,10,1938-02,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,94.5,,TERRE-NEUVE,8500500,28,BELLE ISLE,94.5,28,-5
-55.38333333333333,51.88333333333333,849.1,,1938,3,-23.9,6771.1938.3,31,-9.390322580645162,,31,0,31,-55.383,5,1938-03,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,41.9,,TERRE-NEUVE,8500500,31,BELLE ISLE,40.6,31,3.3
-55.38333333333333,51.88333333333333,642.3,,1938,4,-15.6,6771.1938.4,30,-3.41,,30,0,30,-55.383,9,1938-04,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,88.9,,TERRE-NEUVE,8500500,30,BELLE ISLE,49.8,30,4.4
-55.38333333333333,51.88333333333333,518.1,,1938,5,-4.4,6771.1938.5,31,1.2870967741935484,,31,0,31,-55.383,9,1938-05,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,46.5,,TERRE-NEUVE,8500500,31,BELLE ISLE,1.8,31,9.4
-55.38333333333333,51.88333333333333,329.2,,1938,6,-1.1,6771.1938.6,30,7.026666666666666,,30,0,30,-55.383,9,1938-06,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,59.4,,TERRE-NEUVE,8500500,30,BELLE ISLE,0,30,16.1
-55.38333333333333,51.88333333333333,261.1,,1938,7,3.3,6771.1938.7,31,9.57741935483871,,31,0,31,-55.383,12,1938-07,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,80.7,,TERRE-NEUVE,8500500,31,BELLE ISLE,0,31,18.3
-55.38333333333333,51.88333333333333,216,,1938,8,4.4,6771.1938.8,31,11.03225806451613,,31,0,31,-55.383,10,1938-08,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,74,,TERRE-NEUVE,8500500,31,BELLE ISLE,0,31,19.4
-55.38333333333333,51.88333333333333,281.5,,1938,9,1.1,6771.1938.9,30,8.616666666666667,,30,0,30,-55.383,9,1938-09,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,63.9,,TERRE-NEUVE,8500500,30,BELLE ISLE,0,30,15.6
-55.38333333333333,51.88333333333333,441.5,,1938,10,-5.6,6771.1938.10,31,3.7580645161290325,,31,0,31,-55.383,10,1938-10,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,63.2,,TERRE-NEUVE,8500500,31,BELLE ISLE,0,31,12.2
-55.38333333333333,51.88333333333333,627.4,,1938,11,-13.3,6771.1938.11,30,-2.9133333333333336,,30,0,30,-55.383,15,1938-11,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,113,,TERRE-NEUVE,8500500,30,BELLE ISLE,81.3,30,5.6
-55.38333333333333,51.88333333333333,740.2,,1938,12,-17.8,6771.1938.12,31,-5.877419354838709,,31,0,31,-55.383,15,1938-12,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,149.3,,TERRE-NEUVE,8500500,31,BELLE ISLE,146.8,31,2.8
-55.38333333333333,51.88333333333333,841.7,,1939,1,-26.7,6771.1939.1,31,-9.151612903225807,,31,0,31,-55.383,13,1939-01,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,75.2,,TERRE-NEUVE,8500500,31,BELLE ISLE,75.2,31,0
-55.38333333333333,51.88333333333333,895.2,,1939,2,-27.2,6771.1939.2,28,-13.971428571428572,,28,0,28,-55.383,15,1939-02,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,114.3,,TERRE-NEUVE,8500500,28,BELLE ISLE,76.2,28,4.4
-55.38333333333333,51.88333333333333,927.2,,1939,3,-23.9,6771.1939.3,31,-11.90967741935484,,31,0,31,-55.383,17,1939-03,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,190.8,,TERRE-NEUVE,8500500,31,BELLE ISLE,188.7,31,-1.1
-55.38333333333333,51.88333333333333,615.5,,1939,4,-9.4,6771.1939.4,30,-2.5166666666666666,,30,0,30,-55.383,19,1939-04,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,164.2,,TERRE-NEUVE,8500500,30,BELLE ISLE,147.2,30,3.3
-55.38333333333333,51.88333333333333,548,,1939,5,-4.4,6771.1939.5,31,0.3225806451612903,,31,0,31,-55.383,13,1939-05,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,88.7,,TERRE-NEUVE,8500500,31,BELLE ISLE,39.2,31,9.4
-55.38333333333333,51.88333333333333,420.6,,1939,6,-2.2,6771.1939.6,30,3.98,,30,0,30,-55.383,16,1939-06,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,159.4,,TERRE-NEUVE,8500500,30,BELLE ISLE,13.7,30,14.4
-55.38333333333333,51.88333333333333,244.5,,1939,7,3.3,6771.1939.7,31,10.112903225806452,,31,0,31,-55.383,14,1939-07,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,120,,TERRE-NEUVE,8500500,31,BELLE ISLE,0,31,17.8
-55.38333333333333,51.88333333333333,252.7,,1939,8,2.8,6771.1939.8,31,9.848387096774193,,31,0,31,-55.383,10,1939-08,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,46.3,,TERRE-NEUVE,8500500,31,BELLE ISLE,0,31,17.8
-55.38333333333333,51.88333333333333,319.9,,1939,9,1.7,6771.1939.9,30,7.336666666666667,,30,0,30,-55.383,12,1939-09,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,85,,TERRE-NEUVE,8500500,30,BELLE ISLE,0,30,16.7
-55.38333333333333,51.88333333333333,496.1,,1939,10,-11.1,6771.1939.10,31,1.9967741935483871,,31,0,31,-55.383,10,1939-10,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,84.8,,TERRE-NEUVE,8500500,31,BELLE ISLE,8.1,31,9.4
-55.38333333333333,51.88333333333333,604.2,,1939,11,-11.7,6771.1939.11,30,-2.14,,30,0,30,-55.383,14,1939-11,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,157.6,,TERRE-NEUVE,8500500,30,BELLE ISLE,54.9,30,8.9
-55.38333333333333,51.88333333333333,699.1,,1939,12,-16.7,6771.1939.12,31,-4.551612903225807,,31,0,31,-55.383,9,1939-12,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,52.5,,TERRE-NEUVE,8500500,31,BELLE ISLE,47.4,31,2.2
-55.38333333333333,51.88333333333333,773.8,,1940,1,-20.6,6771.1940.1,31,-6.961290322580645,,31,0,31,-55.383,12,1940-01,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,56.5,,TERRE-NEUVE,8500500,31,BELLE ISLE,56.5,31,2.8
-55.38333333333333,51.88333333333333,820.7,,1940,2,-26.1,6771.1940.2,29,-10.3,,29,0,29,-55.383,8,1940-02,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,39.8,,TERRE-NEUVE,8500500,29,BELLE ISLE,35.9,29,1.7
-55.38333333333333,51.88333333333333,697.8,,1940,3,-20.6,6771.1940.3,31,-4.509677419354839,,31,0,31,-55.383,6,1940-03,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,45.2,,TERRE-NEUVE,8500500,31,BELLE ISLE,13.9,31,2.8
-55.38333333333333,51.88333333333333,589.5,,1940,4,-8.3,6771.1940.4,30,-1.65,,30,0,30,-55.383,8,1940-04,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,38,,TERRE-NEUVE,8500500,30,BELLE ISLE,9.4,30,1.7
-55.38333333333333,51.88333333333333,518.9,,1940,5,-4.4,6771.1940.5,31,1.261290322580645,,31,0,31,-55.383,11,1940-05,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,66.9,,TERRE-NEUVE,8500500,31,BELLE ISLE,10.8,31,10
-55.38333333333333,51.88333333333333,399.9,,1940,6,-1.1,6771.1940.6,30,4.67,,30,0,30,-55.383,14,1940-06,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,83.3,,TERRE-NEUVE,8500500,30,BELLE ISLE,0,30,12.2
-55.38333333333333,51.88333333333333,235.3,,1940,7,4.4,6771.1940.7,31,10.40967741935484,,31,0,31,-55.383,14,1940-07,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,39.3,,TERRE-NEUVE,8500500,31,BELLE ISLE,0,31,19.4
-55.38333333333333,51.88333333333333,215.7,,1940,8,4.4,6771.1940.8,31,11.041935483870967,,31,0,31,-55.383,10,1940-08,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,61.3,,TERRE-NEUVE,8500500,31,BELLE ISLE,0,31,18.3
-55.38333333333333,51.88333333333333,302.3,,1940,9,0,6771.1940.9,30,7.923333333333333,,30,0,30,-55.383,17,1940-09,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,115.5,,TERRE-NEUVE,8500500,30,BELLE ISLE,8.9,30,15.6
-55.38333333333333,51.88333333333333,490.9,,1940,10,-3.9,6771.1940.10,31,2.164516129032258,,31,0,31,-55.383,11,1940-10,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,117,,TERRE-NEUVE,8500500,31,BELLE ISLE,20.8,31,10
-55.38333333333333,51.88333333333333,604.1,,1940,11,-11.1,6771.1940.11,30,-2.1366666666666667,,30,0,30,-55.383,11,1940-11,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,100.1,,TERRE-NEUVE,8500500,30,BELLE ISLE,50.2,30,6.1
-55.38333333333333,51.88333333333333,866.5,,1940,12,-26.1,6771.1940.12,31,-9.951612903225806,,31,0,31,-55.383,16,1940-12,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,105.8,,TERRE-NEUVE,8500500,31,BELLE ISLE,105.8,31,0
-55.38333333333333,51.88333333333333,821.4,,1941,1,-25.6,6771.1941.1,31,-8.496774193548386,,31,0,31,-55.383,14,1941-01,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,119.9,,TERRE-NEUVE,8500500,31,BELLE ISLE,91.9,31,1.7
-55.38333333333333,51.88333333333333,640.7,,1941,2,-20.6,6771.1941.2,28,-4.882142857142857,,28,0,28,-55.383,14,1941-02,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,112,,TERRE-NEUVE,8500500,28,BELLE ISLE,109.5,28,0.6
-55.38333333333333,51.88333333333333,739.6,,1941,3,-20,6771.1941.3,31,-5.858064516129033,,31,0,31,-55.383,18,1941-03,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,95.9,,TERRE-NEUVE,8500500,31,BELLE ISLE,75,31,0.6
-55.38333333333333,51.88333333333333,624.7,,1941,4,-18.9,6771.1941.4,30,-2.8233333333333333,,30,0,30,-55.383,13,1941-04,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,43.4,,TERRE-NEUVE,8500500,30,BELLE ISLE,40.9,30,2.2
-55.38333333333333,51.88333333333333,504.7,,1941,5,-6.7,6771.1941.5,31,1.7193548387096773,,31,0,31,-55.383,15,1941-05,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,167,,TERRE-NEUVE,8500500,31,BELLE ISLE,17.8,31,8.9
-55.38333333333333,51.88333333333333,421.3,,1941,6,-1.1,6771.1941.6,30,3.9566666666666666,,30,0,30,-55.383,12,1941-06,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,124.2,,TERRE-NEUVE,8500500,30,BELLE ISLE,12.7,30,14.4
-55.38333333333333,51.88333333333333,317.7,,1941,7,0,6771.1941.7,31,7.751612903225807,,31,0,31,-55.383,13,1941-07,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,89.3,,TERRE-NEUVE,8500500,31,BELLE ISLE,0,31,17.2
-55.38333333333333,51.88333333333333,326.2,,1941,8,1.1,6771.1941.8,31,7.47741935483871,,31,0,31,-55.383,19,1941-08,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,144.8,,TERRE-NEUVE,8500500,31,BELLE ISLE,0,31,13.9
-55.38333333333333,51.88333333333333,405.5,,1941,9,-2.2,6771.1941.9,30,4.483333333333333,,30,0,30,-55.383,19,1941-09,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,163,,TERRE-NEUVE,8500500,30,BELLE ISLE,0,30,10.6
-55.38333333333333,51.88333333333333,533,,1941,10,-5,6771.1941.10,31,0.8064516129032258,,31,0,31,-55.383,11,1941-10,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,92.6,,TERRE-NEUVE,8500500,31,BELLE ISLE,22.2,31,8.9
-55.38333333333333,51.88333333333333,643.5,,1941,11,-17.8,6771.1941.11,0,-3.45,,30,0,0,-55.383,,1941-11,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,,,TERRE-NEUVE,8500500,30,BELLE ISLE,,30,5.6
-55.38333333333333,51.88333333333333,787,,1941,12,-19.4,6771.1941.12,31,-7.387096774193548,,31,0,31,-55.383,12,1941-12,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,30.9,,TERRE-NEUVE,8500500,31,BELLE ISLE,30.9,31,0.6
-55.38333333333333,51.88333333333333,962.5,,1942,1,-28.3,6771.1942.1,31,-13.048387096774194,,31,0,31,-55.383,10,1942-01,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,31,,TERRE-NEUVE,8500500,31,BELLE ISLE,31,31,1.1
-55.38333333333333,51.88333333333333,699.6,,1942,2,-21.1,6771.1942.2,28,-6.985714285714286,,28,0,28,-55.383,14,1942-02,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,76.2,,TERRE-NEUVE,8500500,28,BELLE ISLE,43.5,28,3.9
-55.38333333333333,51.88333333333333,713.5,,1942,3,-18.3,6771.1942.3,31,-5.016129032258065,,31,0,31,-55.383,8,1942-03,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,21.8,,TERRE-NEUVE,8500500,31,BELLE ISLE,21.5,31,1.1
-55.38333333333333,51.88333333333333,656.3,,1942,4,-15,6771.1942.4,30,-3.8766666666666665,,30,0,30,-55.383,4,1942-04,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,11.5,,TERRE-NEUVE,8500500,30,BELLE ISLE,11.5,30,3.9
-55.38333333333333,51.88333333333333,537.5,,1942,5,-5.6,6771.1942.5,31,0.6612903225806451,,31,0,31,-55.383,10,1942-05,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,88.8,,TERRE-NEUVE,8500500,31,BELLE ISLE,7.3,31,7.8
-55.38333333333333,51.88333333333333,420.4,,1942,6,-3.9,6771.1942.6,0,3.986666666666667,,30,0,0,-55.383,,1942-06,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,,,TERRE-NEUVE,8500500,30,BELLE ISLE,,30,11.7
-55.38333333333333,51.88333333333333,232.1,,1942,7,3.9,6771.1942.7,31,10.512903225806452,,31,0,31,-55.383,11,1942-07,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,73.1,,TERRE-NEUVE,8500500,31,BELLE ISLE,0,31,18.9
-55.38333333333333,51.88333333333333,227,,1942,8,3.3,6771.1942.8,31,10.67741935483871,,31,0,31,-55.383,13,1942-08,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,102,,TERRE-NEUVE,8500500,31,BELLE ISLE,0,31,16.7
-55.38333333333333,51.88333333333333,283.6,,1942,9,1.7,6771.1942.9,30,8.546666666666667,,30,0,30,-55.383,14,1942-09,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,112.8,,TERRE-NEUVE,8500500,30,BELLE ISLE,0,30,17.8
-55.38333333333333,51.88333333333333,430,,1942,10,-3.9,6771.1942.10,0,4.129032258064516,,31,0,0,-55.383,,1942-10,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,,,TERRE-NEUVE,8500500,31,BELLE ISLE,,31,11.7
-55.38333333333333,51.88333333333333,581.7,,1942,11,-10.6,6771.1942.11,30,-1.39,,30,0,30,-55.383,11,1942-11,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,75.6,,TERRE-NEUVE,8500500,30,BELLE ISLE,14.9,30,11.1
-55.38333333333333,51.88333333333333,866,,1942,12,-23.9,6771.1942.12,31,-9.935483870967742,,31,0,31,-55.383,9,1942-12,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,56.1,,TERRE-NEUVE,8500500,31,BELLE ISLE,38.1,31,1.7
-55.38333333333333,51.88333333333333,902.8,,1943,1,-26.1,6771.1943.1,31,-11.12258064516129,,31,0,31,-55.383,9,1943-01,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,32.1,,TERRE-NEUVE,8500500,31,BELLE ISLE,26,31,0
-55.38333333333333,51.88333333333333,783.1,,1943,2,-24.4,6771.1943.2,28,-9.967857142857143,,28,0,28,-55.383,10,1943-02,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,92,,TERRE-NEUVE,8500500,28,BELLE ISLE,77.8,28,3.3
-55.38333333333333,51.88333333333333,816.8,,1943,3,-21.1,6771.1943.3,31,-8.348387096774193,,31,0,31,-55.383,15,1943-03,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,57.6,,TERRE-NEUVE,8500500,31,BELLE ISLE,55.1,31,1.1
-55.38333333333333,51.88333333333333,641.7,,1943,4,-12.2,6771.1943.4,30,-3.39,,30,0,30,-55.383,15,1943-04,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,79.2,,TERRE-NEUVE,8500500,30,BELLE ISLE,53.6,30,2.8
-55.38333333333333,51.88333333333333,562.4,,1943,5,-8.9,6771.1943.5,31,-0.14193548387096774,,31,0,31,-55.383,6,1943-05,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,41.7,,TERRE-NEUVE,8500500,31,BELLE ISLE,2.3,31,8.9
-55.38333333333333,51.88333333333333,424,,1943,6,-1.7,6771.1943.6,30,3.8666666666666667,,30,0,30,-55.383,11,1943-06,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,107.3,,TERRE-NEUVE,8500500,30,BELLE ISLE,3.1,30,15
-55.38333333333333,51.88333333333333,295.1,,1943,7,0,6771.1943.7,31,8.480645161290322,,31,0,31,-55.383,12,1943-07,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,133.4,,TERRE-NEUVE,8500500,31,BELLE ISLE,0,31,16.7
-55.38333333333333,51.88333333333333,279.7,,1943,8,4.4,6771.1943.8,31,8.977419354838709,,31,0,31,-55.383,13,1943-08,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,119.3,,TERRE-NEUVE,8500500,31,BELLE ISLE,0,31,18.9
-55.38333333333333,51.88333333333333,264.1,,1943,9,0,6771.1943.9,30,9.196666666666667,,30,0,30,-55.383,9,1943-09,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,71.9,,TERRE-NEUVE,8500500,30,BELLE ISLE,0,30,17.2
-55.38333333333333,51.88333333333333,460.3,,1943,10,-5.6,6771.1943.10,0,3.1516129032258067,,31,0,0,-55.383,,1943-10,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,,,TERRE-NEUVE,8500500,31,BELLE ISLE,,31,10.6
-55.38333333333333,51.88333333333333,572.2,,1943,11,-9.4,6771.1943.11,0,-1.0733333333333333,,30,0,0,-55.383,,1943-11,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,,,TERRE-NEUVE,8500500,30,BELLE ISLE,,30,7.2
-55.38333333333333,51.88333333333333,815.3,,1943,12,-18.9,6771.1943.12,31,-8.3,,31,0,31,-55.383,8,1943-12,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,76.8,,TERRE-NEUVE,8500500,31,BELLE ISLE,23.4,31,3.3
-55.38333333333333,51.88333333333333,868,,1944,1,-23.9,6771.1944.1,31,-10,,31,0,31,-55.383,2,1944-01,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,4.9,,TERRE-NEUVE,8500500,31,BELLE ISLE,4.9,31,0
-55.38333333333333,51.88333333333333,802,,1944,2,-25.6,6771.1944.2,29,-9.655172413793103,,29,0,29,-55.383,8,1944-02,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,81.8,,TERRE-NEUVE,8500500,29,BELLE ISLE,17,29,3.3
-55.38333333333333,51.88333333333333,791.1,,1944,3,-21.1,6771.1944.3,0,-7.519354838709678,,31,0,0,-55.383,,1944-03,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,,,TERRE-NEUVE,8500500,31,BELLE ISLE,,31,2.2
-55.38333333333333,51.88333333333333,624.7,,1944,4,-10.6,6771.1944.4,30,-2.8233333333333333,,30,0,30,-55.383,6,1944-04,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,19.4,,TERRE-NEUVE,8500500,30,BELLE ISLE,9.5,30,2.8
-55.38333333333333,51.88333333333333,555.8,,1944,5,-9.4,6771.1944.5,31,0.07096774193548387,,31,0,31,-55.383,8,1944-05,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,31,,TERRE-NEUVE,8500500,31,BELLE ISLE,2.7,31,7.2
-55.38333333333333,51.88333333333333,387.8,,1944,6,-2.8,6771.1944.6,30,5.073333333333333,,30,0,30,-55.383,12,1944-06,,51.883,,NL,,,2014-07-31 11:53:26,NEWFOUNDLAND,105.1,,TERRE-NEUVE,8500500,30,BELLE ISLE,7.8,30,18.3
